id,kor
NIA_SL_WORD2588_REAL01_F,일본
NIA_SL_WORD2589_REAL01_F,몽골
NIA_SL_WORD2590_REAL01_F,러시아
NIA_SL_WORD2591_REAL01_F,북한
NIA_SL_WORD2592_REAL01_F,인도
NIA_SL_WORD2593_REAL01_F,살살
NIA_SL_WORD2594_REAL01_F,봐주다
NIA_SL_WORD2595_REAL01_F,못보았다
NIA_SL_WORD2596_REAL01_F,영어
NIA_SL_WORD2597_REAL01_F,이스라엘
NIA_SL_WORD2598_REAL01_F,필리핀
NIA_SL_WORD2599_REAL01_F,홍콩
NIA_SL_WORD2600_REAL01_F,황홀
NIA_SL_WORD2601_REAL01_F,보이다
NIA_SL_WORD2602_REAL01_F,이탈리아
NIA_SL_WORD2603_REAL01_F,군산
NIA_SL_WORD2604_REAL01_F,목포
NIA_SL_WORD2605_REAL01_F,인천
NIA_SL_WORD2606_REAL01_F,금산
NIA_SL_WORD2607_REAL01_F,강원도
NIA_SL_WORD2608_REAL01_F,태백
NIA_SL_WORD2609_REAL01_F,보이다
NIA_SL_WORD2610_REAL01_F,대구
NIA_SL_WORD2611_REAL01_F,마산
NIA_SL_WORD2612_REAL01_F,창원
NIA_SL_WORD2613_REAL01_F,여수
NIA_SL_WORD2614_REAL01_F,적중하다
NIA_SL_WORD2615_REAL01_F,포항
NIA_SL_WORD2616_REAL01_F,대전
NIA_SL_WORD2617_REAL01_F,천안
NIA_SL_WORD2618_REAL01_F,아산
NIA_SL_WORD2619_REAL01_F,의정부
NIA_SL_WORD2620_REAL01_F,봐주다
NIA_SL_WORD2621_REAL01_F,원주
NIA_SL_WORD2622_REAL01_F,눈썰미
NIA_SL_WORD2623_REAL01_F,전주
NIA_SL_WORD2624_REAL01_F,주목
NIA_SL_WORD2625_REAL01_F,의성
NIA_SL_WORD2626_REAL01_F,눈가림
NIA_SL_WORD2627_REAL01_F,남원
NIA_SL_WORD2628_REAL01_F,삼척
NIA_SL_WORD2629_REAL01_F,일산
NIA_SL_WORD2630_REAL01_F,강릉
NIA_SL_WORD2631_REAL01_F,영
NIA_SL_WORD2632_REAL01_F,일
NIA_SL_WORD2633_REAL01_F,이
NIA_SL_WORD2634_REAL01_F,삼
NIA_SL_WORD2635_REAL01_F,사
NIA_SL_WORD2636_REAL01_F,오
NIA_SL_WORD2637_REAL01_F,육
NIA_SL_WORD2638_REAL01_F,칠
NIA_SL_WORD2639_REAL01_F,팔
NIA_SL_WORD2640_REAL01_F,구
NIA_SL_WORD2641_REAL01_F,십
NIA_SL_WORD2642_REAL01_F,십
NIA_SL_WORD2643_REAL01_F,십일
NIA_SL_WORD2644_REAL01_F,십이
NIA_SL_WORD2645_REAL01_F,십삼
NIA_SL_WORD2646_REAL01_F,십사
NIA_SL_WORD2647_REAL01_F,십오
NIA_SL_WORD2648_REAL01_F,십육
NIA_SL_WORD2649_REAL01_F,십칠
NIA_SL_WORD2650_REAL01_F,십팔
NIA_SL_WORD2651_REAL01_F,십구
NIA_SL_WORD2652_REAL01_F,이십
NIA_SL_WORD2653_REAL01_F,이십일
NIA_SL_WORD2654_REAL01_F,이십이
NIA_SL_WORD2655_REAL01_F,이십삼
NIA_SL_WORD2656_REAL01_F,이십사
NIA_SL_WORD2657_REAL01_F,이십오
NIA_SL_WORD2658_REAL01_F,이십육
NIA_SL_WORD2659_REAL01_F,이십칠
NIA_SL_WORD2660_REAL01_F,이십팔
NIA_SL_WORD2661_REAL01_F,이십구
NIA_SL_WORD2662_REAL01_F,삼십
NIA_SL_WORD2663_REAL01_F,삼십일
NIA_SL_WORD2664_REAL01_F,삼십이
NIA_SL_WORD2665_REAL01_F,삼십삼
NIA_SL_WORD2666_REAL01_F,삼십사
NIA_SL_WORD2667_REAL01_F,삼십오
NIA_SL_WORD2668_REAL01_F,삼십육
NIA_SL_WORD2669_REAL01_F,삼십칠
NIA_SL_WORD2670_REAL01_F,삼십팔
NIA_SL_WORD2671_REAL01_F,삼십구
NIA_SL_WORD2672_REAL01_F,사십
NIA_SL_WORD2673_REAL01_F,사십일
NIA_SL_WORD2674_REAL01_F,사십이
NIA_SL_WORD2675_REAL01_F,사십삼
NIA_SL_WORD2676_REAL01_F,사십사
NIA_SL_WORD2677_REAL01_F,사십오
NIA_SL_WORD2678_REAL01_F,사십육
NIA_SL_WORD2679_REAL01_F,사십칠
NIA_SL_WORD2680_REAL01_F,사십팔
NIA_SL_WORD2681_REAL01_F,사십구
NIA_SL_WORD2682_REAL01_F,오십
NIA_SL_WORD2683_REAL01_F,오십일
NIA_SL_WORD2684_REAL01_F,오십이
NIA_SL_WORD2685_REAL01_F,오십삼
NIA_SL_WORD2686_REAL01_F,오십사
NIA_SL_WORD2687_REAL01_F,오십오
NIA_SL_WORD2688_REAL01_F,오십육
NIA_SL_WORD2689_REAL01_F,오십칠
NIA_SL_WORD2690_REAL01_F,오십팔
NIA_SL_WORD2691_REAL01_F,오십구
NIA_SL_WORD2692_REAL01_F,육십
NIA_SL_WORD2693_REAL01_F,육십일
NIA_SL_WORD2694_REAL01_F,육십이
NIA_SL_WORD2695_REAL01_F,육십삼
NIA_SL_WORD2696_REAL01_F,육십사
NIA_SL_WORD2697_REAL01_F,육십오
NIA_SL_WORD2698_REAL01_F,육십육
NIA_SL_WORD2699_REAL01_F,육십칠
NIA_SL_WORD2700_REAL01_F,육십팔
NIA_SL_WORD2701_REAL01_F,육십구
NIA_SL_WORD2702_REAL01_F,칠십
NIA_SL_WORD2703_REAL01_F,칠십일
NIA_SL_WORD2704_REAL01_F,칠십이
NIA_SL_WORD2705_REAL01_F,칠십삼
NIA_SL_WORD2706_REAL01_F,칠십사
NIA_SL_WORD2707_REAL01_F,칠십오
NIA_SL_WORD2708_REAL01_F,칠십육
NIA_SL_WORD2709_REAL01_F,칠십칠
NIA_SL_WORD2710_REAL01_F,칠십팔
NIA_SL_WORD2711_REAL01_F,칠십구
NIA_SL_WORD2712_REAL01_F,팔십
NIA_SL_WORD2713_REAL01_F,팔십일
NIA_SL_WORD2714_REAL01_F,팔십이
NIA_SL_WORD2715_REAL01_F,팔십삼
NIA_SL_WORD2716_REAL01_F,팔십사
NIA_SL_WORD2717_REAL01_F,팔십오
NIA_SL_WORD2718_REAL01_F,팔십육
NIA_SL_WORD2719_REAL01_F,팔십칠
NIA_SL_WORD2720_REAL01_F,팔십팔
NIA_SL_WORD2721_REAL01_F,팔십구
NIA_SL_WORD2722_REAL01_F,구십
NIA_SL_WORD2723_REAL01_F,구십일
NIA_SL_WORD2724_REAL01_F,구십이
NIA_SL_WORD2725_REAL01_F,구십삼
NIA_SL_WORD2726_REAL01_F,구십사
NIA_SL_WORD2727_REAL01_F,구십오
NIA_SL_WORD2728_REAL01_F,구십육
NIA_SL_WORD2729_REAL01_F,구십칠
NIA_SL_WORD2730_REAL01_F,구십팔
NIA_SL_WORD2731_REAL01_F,구십구
NIA_SL_WORD2732_REAL01_F,백
NIA_SL_WORD2733_REAL01_F,백일
NIA_SL_WORD2734_REAL01_F,백이
NIA_SL_WORD2735_REAL01_F,백삼
NIA_SL_WORD2736_REAL01_F,"백사
"
NIA_SL_WORD2737_REAL01_F,"백오
"
NIA_SL_WORD2738_REAL01_F,백육
NIA_SL_WORD2739_REAL01_F,백칠
NIA_SL_WORD2740_REAL01_F,백팔
NIA_SL_WORD2741_REAL01_F,백구
NIA_SL_WORD2742_REAL01_F,백십
NIA_SL_WORD2743_REAL01_F,백십일
NIA_SL_WORD2744_REAL01_F,백십이
NIA_SL_WORD2745_REAL01_F,백십삼
NIA_SL_WORD2746_REAL01_F,백십사
NIA_SL_WORD2747_REAL01_F,백십오
NIA_SL_WORD2748_REAL01_F,백십육
NIA_SL_WORD2749_REAL01_F,백십칠
NIA_SL_WORD2750_REAL01_F,백십팔
NIA_SL_WORD2751_REAL01_F,백십구
NIA_SL_WORD2752_REAL01_F,백이십
NIA_SL_WORD2753_REAL01_F,백이십일
NIA_SL_WORD2754_REAL01_F,백이십이
NIA_SL_WORD2755_REAL01_F,백이십삼
NIA_SL_WORD2756_REAL01_F,백이십사
NIA_SL_WORD2757_REAL01_F,백이십오
NIA_SL_WORD2758_REAL01_F,백이십육
NIA_SL_WORD2759_REAL01_F,백이십칠
NIA_SL_WORD2760_REAL01_F,백이십팔
NIA_SL_WORD2761_REAL01_F,백이십구
NIA_SL_WORD2762_REAL01_F,백삼십
NIA_SL_WORD2763_REAL01_F,백삼십일
NIA_SL_WORD2764_REAL01_F,백삼십이
NIA_SL_WORD2765_REAL01_F,백삼십삼
NIA_SL_WORD2766_REAL01_F,백삼십사
NIA_SL_WORD2767_REAL01_F,백삼십오
NIA_SL_WORD2768_REAL01_F,백삼십육
NIA_SL_WORD2769_REAL01_F,백삼십칠
NIA_SL_WORD2770_REAL01_F,백삼십팔
NIA_SL_WORD2771_REAL01_F,백삼십구
NIA_SL_WORD2772_REAL01_F,백사십
NIA_SL_WORD2773_REAL01_F,백사십일
NIA_SL_WORD2774_REAL01_F,백사십이
NIA_SL_WORD2775_REAL01_F,백사십삼
NIA_SL_WORD2776_REAL01_F,백사십사
NIA_SL_WORD2777_REAL01_F,백사십오
NIA_SL_WORD2778_REAL01_F,백사십육
NIA_SL_WORD2779_REAL01_F,백사십칠
NIA_SL_WORD2780_REAL01_F,백사십팔
NIA_SL_WORD2781_REAL01_F,백사십구
NIA_SL_WORD2782_REAL01_F,백오십
NIA_SL_WORD2783_REAL01_F,백오십일
NIA_SL_WORD2784_REAL01_F,백오십이
NIA_SL_WORD2785_REAL01_F,백오십삼
NIA_SL_WORD2786_REAL01_F,백오십사
NIA_SL_WORD2787_REAL01_F,백오십오
NIA_SL_WORD2788_REAL01_F,백오십육
NIA_SL_WORD2789_REAL01_F,백오십칠
NIA_SL_WORD2790_REAL01_F,백오십팔
NIA_SL_WORD2791_REAL01_F,백오십구
NIA_SL_WORD2792_REAL01_F,백육십
NIA_SL_WORD2793_REAL01_F,백육십일
NIA_SL_WORD2794_REAL01_F,백육십이
NIA_SL_WORD2795_REAL01_F,백육십삼
NIA_SL_WORD2796_REAL01_F,백육십사
NIA_SL_WORD2797_REAL01_F,백육십오
NIA_SL_WORD2798_REAL01_F,백육십육
NIA_SL_WORD2799_REAL01_F,백육십칠
NIA_SL_WORD2800_REAL01_F,백육십팔
NIA_SL_WORD2801_REAL01_F,백육십구
NIA_SL_WORD2802_REAL01_F,백칠십
NIA_SL_WORD2803_REAL01_F,백칠십일
NIA_SL_WORD2804_REAL01_F,백칠십이
NIA_SL_WORD2805_REAL01_F,백칠십삼
NIA_SL_WORD2806_REAL01_F,백칠십사
NIA_SL_WORD2807_REAL01_F,백칠십오
NIA_SL_WORD2808_REAL01_F,백칠십육
NIA_SL_WORD2809_REAL01_F,백칠십칠
NIA_SL_WORD2810_REAL01_F,백칠십팔
NIA_SL_WORD2811_REAL01_F,백칠십구
NIA_SL_WORD2812_REAL01_F,백팔십
NIA_SL_WORD2813_REAL01_F,백팔십일
NIA_SL_WORD2814_REAL01_F,백팔십이
NIA_SL_WORD2815_REAL01_F,백팔십삼
NIA_SL_WORD2816_REAL01_F,백팔십사
NIA_SL_WORD2817_REAL01_F,백팔십오
NIA_SL_WORD2818_REAL01_F,백팔십육
NIA_SL_WORD2819_REAL01_F,백팔십칠
NIA_SL_WORD2820_REAL01_F,백팔십팔
NIA_SL_WORD2821_REAL01_F,백팔십구
NIA_SL_WORD2822_REAL01_F,백구십
NIA_SL_WORD2823_REAL01_F,백구십일
NIA_SL_WORD2824_REAL01_F,백구십이
NIA_SL_WORD2825_REAL01_F,백구십삼
NIA_SL_WORD2826_REAL01_F,백구십사
NIA_SL_WORD2827_REAL01_F,백구십오
NIA_SL_WORD2828_REAL01_F,백구십육
NIA_SL_WORD2829_REAL01_F,백구십칠
NIA_SL_WORD2830_REAL01_F,백구십팔
NIA_SL_WORD2831_REAL01_F,백구십구
NIA_SL_WORD2832_REAL01_F,이백
NIA_SL_WORD2833_REAL01_F,이백십
NIA_SL_WORD2834_REAL01_F,이백이십
NIA_SL_WORD2835_REAL01_F,이백삼십
NIA_SL_WORD2836_REAL01_F,이백사십
NIA_SL_WORD2837_REAL01_F,이백오십
NIA_SL_WORD2838_REAL01_F,이백육십
NIA_SL_WORD2839_REAL01_F,이백칠십
NIA_SL_WORD2840_REAL01_F,이백팔십
NIA_SL_WORD2841_REAL01_F,이백구십
NIA_SL_WORD2842_REAL01_F,삼백
NIA_SL_WORD2843_REAL01_F,삼백십
NIA_SL_WORD2844_REAL01_F,삼백이십
NIA_SL_WORD2845_REAL01_F,삼백삼십
NIA_SL_WORD2846_REAL01_F,삼백사십
NIA_SL_WORD2847_REAL01_F,삼백오십
NIA_SL_WORD2848_REAL01_F,삼백육십
NIA_SL_WORD2849_REAL01_F,삼백칠십
NIA_SL_WORD2850_REAL01_F,삼백팔십
NIA_SL_WORD2851_REAL01_F,삼백구십
NIA_SL_WORD2852_REAL01_F,사백
NIA_SL_WORD2853_REAL01_F,사백오십
NIA_SL_WORD2854_REAL01_F,오백
NIA_SL_WORD2855_REAL01_F,오백오십
NIA_SL_WORD2856_REAL01_F,육백
NIA_SL_WORD2857_REAL01_F,육백오십
NIA_SL_WORD2858_REAL01_F,칠백
NIA_SL_WORD2859_REAL01_F,칠백오십
NIA_SL_WORD2860_REAL01_F,팔백
NIA_SL_WORD2861_REAL01_F,팔백오십
NIA_SL_WORD2862_REAL01_F,구백
NIA_SL_WORD2863_REAL01_F,구백오십
NIA_SL_WORD2864_REAL01_F,천
NIA_SL_WORD2865_REAL01_F,천오백
NIA_SL_WORD2866_REAL01_F,이천
NIA_SL_WORD2867_REAL01_F,이천오백
NIA_SL_WORD2868_REAL01_F,삼천
NIA_SL_WORD2869_REAL01_F,삼천오백
NIA_SL_WORD2870_REAL01_F,사천
NIA_SL_WORD2871_REAL01_F,사천오백
NIA_SL_WORD2872_REAL01_F,오천
NIA_SL_WORD2873_REAL01_F,오천오백
NIA_SL_WORD2874_REAL01_F,육천
NIA_SL_WORD2875_REAL01_F,육천오백
NIA_SL_WORD2876_REAL01_F,칠천
NIA_SL_WORD2877_REAL01_F,칠천오백
NIA_SL_WORD2878_REAL01_F,팔천
NIA_SL_WORD2879_REAL01_F,팔천오백
NIA_SL_WORD2880_REAL01_F,구천
NIA_SL_WORD2881_REAL01_F,구천오백
NIA_SL_WORD2882_REAL01_F,만
NIA_SL_WORD2883_REAL01_F,만오천
NIA_SL_WORD2884_REAL01_F,이만
NIA_SL_WORD2885_REAL01_F,이만오천
NIA_SL_WORD2886_REAL01_F,삼만
NIA_SL_WORD2887_REAL01_F,삼만오천
NIA_SL_WORD2888_REAL01_F,사만
NIA_SL_WORD2889_REAL01_F,사만오천
NIA_SL_WORD2890_REAL01_F,오만
NIA_SL_WORD2891_REAL01_F,오만오천
NIA_SL_WORD2892_REAL01_F,육만
NIA_SL_WORD2893_REAL01_F,육만오천
NIA_SL_WORD2894_REAL01_F,칠만
NIA_SL_WORD2895_REAL01_F,칠만오천
NIA_SL_WORD2896_REAL01_F,팔만
NIA_SL_WORD2897_REAL01_F,팔만오천
NIA_SL_WORD2898_REAL01_F,구만
NIA_SL_WORD2899_REAL01_F,구만오천
NIA_SL_WORD2900_REAL01_F,십만
NIA_SL_WORD2901_REAL01_F,십오만
NIA_SL_WORD2902_REAL01_F,이십만
NIA_SL_WORD2903_REAL01_F,이십오만
NIA_SL_WORD2904_REAL01_F,삼십만
NIA_SL_WORD2905_REAL01_F,삼십오만
NIA_SL_WORD2906_REAL01_F,사십만
NIA_SL_WORD2907_REAL01_F,사십오만
NIA_SL_WORD2908_REAL01_F,오십만
NIA_SL_WORD2909_REAL01_F,오십오만
NIA_SL_WORD2910_REAL01_F,육십만
NIA_SL_WORD2911_REAL01_F,육십오만
NIA_SL_WORD2912_REAL01_F,칠십만
NIA_SL_WORD2913_REAL01_F,칠십오만
NIA_SL_WORD2914_REAL01_F,팔십만
NIA_SL_WORD2915_REAL01_F,팔십오만
NIA_SL_WORD2916_REAL01_F,구십만
NIA_SL_WORD2917_REAL01_F,구십오만
NIA_SL_WORD2918_REAL01_F,백만
NIA_SL_WORD2919_REAL01_F,백오십만
NIA_SL_WORD2920_REAL01_F,이백만
NIA_SL_WORD2921_REAL01_F,이백오십만
NIA_SL_WORD2922_REAL01_F,삼백만
NIA_SL_WORD2923_REAL01_F,삼백오십만
NIA_SL_WORD2924_REAL01_F,사백만
NIA_SL_WORD2925_REAL01_F,사백오십만
NIA_SL_WORD2926_REAL01_F,오백만
NIA_SL_WORD2927_REAL01_F,오백오십만
NIA_SL_WORD2928_REAL01_F,육백만
NIA_SL_WORD2929_REAL01_F,육백오십만
NIA_SL_WORD2930_REAL01_F,칠백만
NIA_SL_WORD2931_REAL01_F,칠백오십만
NIA_SL_WORD2932_REAL01_F,팔백만
NIA_SL_WORD2933_REAL01_F,팔백오십만
NIA_SL_WORD2934_REAL01_F,구백만
NIA_SL_WORD2935_REAL01_F,구백오십만
NIA_SL_WORD2936_REAL01_F,천만
NIA_SL_WORD2937_REAL01_F,천오백만
NIA_SL_WORD2938_REAL01_F,이천만
NIA_SL_WORD2939_REAL01_F,이천오백만
NIA_SL_WORD2940_REAL01_F,삼천만
NIA_SL_WORD2941_REAL01_F,삼천오백만
NIA_SL_WORD2942_REAL01_F,사천만
NIA_SL_WORD2943_REAL01_F,사천오백만
NIA_SL_WORD2944_REAL01_F,오천만
NIA_SL_WORD2945_REAL01_F,오천오백만
NIA_SL_WORD2946_REAL01_F,육천만
NIA_SL_WORD2947_REAL01_F,육천오백만
NIA_SL_WORD2948_REAL01_F,칠천만
NIA_SL_WORD2949_REAL01_F,칠천오백만
NIA_SL_WORD2950_REAL01_F,팔천만
NIA_SL_WORD2951_REAL01_F,팔천오백만
NIA_SL_WORD2952_REAL01_F,구천만
NIA_SL_WORD2953_REAL01_F,구천오백만
NIA_SL_WORD2954_REAL01_F,일억
NIA_SL_WORD2955_REAL01_F,일억오천만
NIA_SL_WORD2956_REAL01_F,이억
NIA_SL_WORD2957_REAL01_F,이억오천만
NIA_SL_WORD2958_REAL01_F,삼억
NIA_SL_WORD2959_REAL01_F,삼억오천만
NIA_SL_WORD2960_REAL01_F,사억
NIA_SL_WORD2961_REAL01_F,사억오천만
NIA_SL_WORD2962_REAL01_F,오억
NIA_SL_WORD2963_REAL01_F,오억오천만
NIA_SL_WORD2964_REAL01_F,육억
NIA_SL_WORD2965_REAL01_F,육억오천만
NIA_SL_WORD2966_REAL01_F,칠억
NIA_SL_WORD2967_REAL01_F,칠억오천만
NIA_SL_WORD2968_REAL01_F,팔억
NIA_SL_WORD2969_REAL01_F,팔억오천만
NIA_SL_WORD2970_REAL01_F,구억
NIA_SL_WORD2971_REAL01_F,구억오천만
NIA_SL_WORD2972_REAL01_F,십억
NIA_SL_WORD2973_REAL01_F,십억
NIA_SL_WORD2974_REAL01_F,십오억
NIA_SL_WORD2975_REAL01_F,이십억
NIA_SL_WORD2976_REAL01_F,이십오억
NIA_SL_WORD2977_REAL01_F,삼십억
NIA_SL_WORD2978_REAL01_F,삼십오억
NIA_SL_WORD2979_REAL01_F,사십억
NIA_SL_WORD2980_REAL01_F,사십오억
NIA_SL_WORD2981_REAL01_F,오십억
NIA_SL_WORD2982_REAL01_F,오십오억
NIA_SL_WORD2983_REAL01_F,육십억
NIA_SL_WORD2984_REAL01_F,육십오억
NIA_SL_WORD2985_REAL01_F,칠십억
NIA_SL_WORD2986_REAL01_F,칠십오억
NIA_SL_WORD2987_REAL01_F,팔십억
NIA_SL_WORD2988_REAL01_F,팔십오억
NIA_SL_WORD2989_REAL01_F,구십억
NIA_SL_WORD2990_REAL01_F,구십오억
NIA_SL_WORD2991_REAL01_F,백억
NIA_SL_WORD2992_REAL01_F,이백억
NIA_SL_WORD2993_REAL01_F,삼백억
NIA_SL_WORD2994_REAL01_F,사백억
NIA_SL_WORD2995_REAL01_F,오백억
NIA_SL_WORD2996_REAL01_F,육백억
NIA_SL_WORD2997_REAL01_F,칠백억
NIA_SL_WORD2998_REAL01_F,팔백억
NIA_SL_WORD2999_REAL01_F,구백억
NIA_SL_WORD3000_REAL01_F,일조
